Date,Oil,USD_Index,Emerging_Mkts,Gold,China_Equity,US_Equity,Japan_Equity,EU_Equity,US_10Y_Yield
2007-02-27,61.459999084472656,83.4800033569336,24.202213287353516,683.9000244140625,,1399.0400390625,18119.919921875,,4.513000011444092
2007-02-28,61.790000915527344,83.56999969482422,24.80784034729004,669.4000244140625,,1406.8199462890625,17604.119140625,,4.550000190734863
2007-03-01,62.0,83.68000030517578,24.451194763183594,662.2999877929688,,1403.1700439453125,17453.509765625,,4.556000232696533
2007-03-02,61.63999938964844,83.73999786376953,24.224655151367188,641.5,,1387.1700439453125,17217.9296875,,4.514999866485596
2007-03-05,60.06999969482422,84.1500015258789,23.603336334228516,636.7000122070312,,1374.1199951171875,16642.25,,4.51800012588501
2007-03-06,60.689998626708984,84.06999969482422,24.63960838317871,643.7999877929688,,1395.4100341796875,16844.5,,4.5279998779296875
2007-03-07,61.81999969482422,83.77999877929688,24.489328384399414,650.5999755859375,,1391.969970703125,16764.619140625,,4.497000217437744
2007-03-08,61.63999938964844,84.0999984741211,25.121864318847656,653.4000244140625,,1401.8900146484375,17090.310546875,,4.508999824523926
2007-03-09,60.04999923706055,84.23999786376953,25.166719436645508,650.0,,1402.8399658203125,17164.0390625,,4.589000225067139
2007-03-12,58.90999984741211,83.86000061035156,25.29009246826172,648.4000244140625,,1406.5999755859375,17292.390625,,4.552999973297119
2007-03-13,57.93000030517578,83.7300033569336,24.55437469482422,647.5999755859375,,1377.949951171875,17178.83984375,,4.494999885559082
2007-03-14,58.15999984741211,83.61000061035156,24.75624656677246,640.9000244140625,,1387.1700439453125,16676.890625,,4.521999835968018
2007-03-15,57.54999923706055,83.68000030517578,24.958118438720703,645.7000122070312,,1392.280029296875,16860.390625,,4.535999774932861
2007-03-16,57.11000061035156,83.2300033569336,24.74502944946289,652.5999755859375,,1386.949951171875,16744.150390625,,4.545000076293945
2007-03-19,56.59000015258789,83.38999938964844,25.2878475189209,653.0999755859375,,1402.06005859375,17009.55078125,,4.571000099182129
2007-03-20,56.72999954223633,83.11000061035156,25.453826904296875,657.9000244140625,,1410.93994140625,17163.19921875,,4.546999931335449
2007-03-21,59.61000061035156,82.7699966430664,26.216445922851562,659.0,,1435.0400390625,,,4.51800012588501
2007-03-22,61.689998626708984,83.08999633789062,26.104307174682617,663.4000244140625,,1434.5400390625,17419.19921875,,4.589000225067139
2007-03-23,62.279998779296875,83.27999877929688,26.225425720214844,656.7000122070312,,1436.1099853515625,17480.609375,,4.61299991607666
2007-03-26,62.90999984741211,83.08000183105469,26.2097225189209,663.4000244140625,,1437.5,17521.9609375,,4.586999893188477
2007-03-27,62.93000030517578,83.01000213623047,26.093093872070312,662.0999755859375,,1428.6099853515625,17365.05078125,,4.611999988555908
2007-03-28,64.08000183105469,83.02999877929688,25.62654685974121,666.5,,1417.22998046875,17254.73046875,,4.619999885559082
2007-03-29,66.02999877929688,83.08999633789062,26.135711669921875,661.5,,1422.530029296875,17263.939453125,,4.631999969482422
2007-03-30,65.87000274658203,82.93000030517578,26.1312198638916,663.0,,1420.8599853515625,17287.650390625,4181.02978515625,4.6479997634887695
2007-04-02,65.94000244140625,82.87000274658203,26.310659408569336,665.7000122070312,,1424.550048828125,17028.41015625,4189.5498046875,4.642000198364258
2007-04-03,64.63999938964844,83.1500015258789,26.741321563720703,664.0,,1437.77001953125,17244.05078125,4246.2998046875,4.664000034332275
2007-04-04,64.37999725341797,82.95999908447266,26.909547805786133,672.0999755859375,,1439.3699951171875,17544.08984375,4261.830078125,4.6519999504089355
2007-04-05,64.27999877929688,82.68000030517578,26.934221267700195,674.2000122070312,,1443.760009765625,17491.419921875,4271.5400390625,4.673999786376953
2007-04-06,,,,,,,17484.779296875,,
2007-04-09,61.5099983215332,83.0999984741211,27.088987350463867,671.9000244140625,,1444.6099853515625,17743.759765625,,4.744999885559082
2007-04-10,61.88999938964844,82.69999694824219,27.216848373413086,676.5,,1448.3900146484375,17664.689453125,4301.47021484375,4.723999977111816
2007-04-11,62.0099983215332,82.66999816894531,26.96561622619629,676.7999877929688,,1438.8699951171875,17670.0703125,4293.2001953125,4.738999843597412
2007-04-12,63.849998474121094,82.37000274658203,27.416479110717773,675.0999755859375,,1447.800048828125,17540.419921875,4280.02001953125,4.736999988555908
2007-04-13,63.630001068115234,82.12999725341797,27.551050186157227,685.4000244140625,,1452.8499755859375,17363.94921875,4317.35009765625,4.761000156402588
2007-04-16,63.61000061035156,82.06999969482422,27.8785343170166,690.0999755859375,,1468.3299560546875,17628.30078125,4379.25,4.735000133514404
2007-04-17,63.099998474121094,81.83000183105469,27.728256225585938,688.2000122070312,,1471.47998046875,17527.44921875,4384.3798828125,4.688000202178955
2007-04-18,63.130001068115234,81.73999786376953,27.52189064025879,689.0999755859375,,1472.5,17667.330078125,4358.9501953125,4.6539998054504395
2007-04-19,61.83000183105469,81.63999938964844,27.299829483032227,684.2999877929688,,1470.72998046875,17371.970703125,4339.93017578125,4.670000076293945
2007-04-20,63.380001068115234,81.63999938964844,27.625072479248047,692.0,,1484.3499755859375,17452.619140625,4416.7900390625,4.671999931335449
2007-04-23,65.88999938964844,81.73999786376953,27.515159606933594,690.5999755859375,,1480.9300537109375,17455.369140625,4400.1201171875,4.650000095367432
2007-04-24,64.58000183105469,81.55000305175781,27.51067543029785,684.2000122070312,,1480.4100341796875,17451.76953125,4367.830078125,4.622000217437744
2007-04-25,65.83999633789062,81.43000030517578,27.851613998413086,684.0999755859375,,1495.4200439453125,17236.16015625,4404.43994140625,4.645999908447266
2007-04-26,65.05999755859375,81.75,27.777589797973633,674.9000244140625,,1494.25,17429.169921875,4414.2099609375,4.684000015258789
2007-04-27,66.45999908447266,81.52999877929688,27.638530731201172,678.7000122070312,,1494.0699462890625,17400.41015625,4383.1298828125,4.697999954223633
2007-04-30,65.70999908447266,81.44999694824219,27.10468864440918,680.5,,1482.3699951171875,,4392.33984375,4.630000114440918
2007-05-01,64.4000015258789,81.5999984741211,27.21236228942871,674.4000244140625,,1486.300048828125,17274.98046875,,4.642000198364258
2007-05-02,63.68000030517578,81.73999786376953,27.7529296875,672.2999877929688,,1495.9200439453125,17394.919921875,4415.47998046875,4.645999908447266
2007-05-03,63.189998626708984,81.94999694824219,27.9862003326416,681.7999877929688,,1502.3900146484375,,4427.31982421875,4.673999786376953
2007-05-04,61.93000030517578,81.73999786376953,27.977224349975586,687.2000122070312,,1505.6199951171875,,4445.58984375,4.639999866485596
2007-05-07,61.470001220703125,81.68000030517578,28.158916473388672,688.0,,1509.47998046875,17669.830078125,4441.31005859375,4.636000156402588
2007-05-08,62.2599983215332,81.94000244140625,27.79330062866211,685.0999755859375,,1507.719970703125,17656.83984375,4411.31982421875,4.633999824523926
2007-05-09,61.54999923706055,82.0199966430664,28.24191665649414,680.2999877929688,,1512.5799560546875,17748.119140625,,4.668000221252441
2007-05-10,61.810001373291016,82.29000091552734,27.551050186157227,665.0999755859375,,1491.469970703125,17736.9609375,4391.8701171875,4.6479997634887695
2007-05-11,62.369998931884766,82.12000274658203,28.250886917114258,670.5999755859375,,1505.8499755859375,17553.720703125,4423.06982421875,4.670000076293945
2007-05-14,62.459999084472656,82.06999969482422,27.970495223999023,668.5,,1503.1500244140625,17677.939453125,4413.72021484375,4.690000057220459
2007-05-15,63.16999816894531,81.75,28.004146575927734,673.0,,1501.18994140625,17512.98046875,4441.02978515625,4.711999893188477
2007-05-16,62.54999923706055,82.16000366210938,28.410139083862305,660.2000122070312,,1514.1400146484375,17529.0,4422.6201171875,4.708000183105469
2007-05-17,64.86000061035156,82.31999969482422,28.306957244873047,656.2000122070312,,1512.75,17498.599609375,,4.75600004196167
2007-05-18,64.94000244140625,82.19999694824219,28.45275115966797,661.0,,1522.75,17399.580078125,4480.81005859375,4.803999900817871
2007-05-21,66.2699966430664,82.36000061035156,28.50432777404785,662.9000244140625,,1525.0999755859375,17556.869140625,4465.5400390625,4.788000106811523
2007-05-22,64.97000122070312,82.38999938964844,28.508819580078125,659.0999755859375,,1524.1199951171875,17680.05078125,4469.8798828125,4.830999851226807
2007-05-23,65.7699966430664,82.30999755859375,28.463973999023438,661.9000244140625,,1522.280029296875,17705.119140625,4499.68994140625,4.859000205993652
2007-05-24,64.18000030517578,82.41000366210938,27.77983856201172,653.0,,1507.510009765625,17696.970703125,4452.7001953125,4.85699987411499
2007-05-25,65.19999694824219,82.33000183105469,28.206018447875977,655.0999755859375,,1515.72998046875,17481.2109375,4463.52001953125,4.861000061035156
2007-05-28,,,,,,,17587.58984375,,
2007-05-29,63.150001525878906,82.30999755859375,28.109573364257812,657.0999755859375,,1518.1099853515625,17672.560546875,4474.81005859375,4.881999969482422
2007-05-30,63.4900016784668,82.43000030517578,28.396682739257812,653.0999755859375,,1530.22998046875,17588.259765625,4468.72021484375,4.877999782562256
2007-05-31,64.01000213623047,82.30000305175781,28.477418899536133,661.0,,1530.6199951171875,17875.75,4512.64990234375,4.889999866485596
2007-06-01,65.08000183105469,82.31999969482422,29.188461303710938,671.2000122070312,,1536.3399658203125,17958.880859375,4556.97021484375,4.955999851226807
2007-06-04,66.20999908447266,82.05999755859375,29.05836296081543,670.7000122070312,,1539.1800537109375,17973.419921875,4537.81005859375,4.928999900817871
2007-06-05,65.61000061035156,81.88999938964844,28.95743179321289,669.5999755859375,,1530.949951171875,18053.810546875,4513.18017578125,4.97599983215332
2007-06-06,65.95999908447266,81.9000015258789,28.228443145751953,669.2999877929688,,1517.3800048828125,18040.9296875,4437.2900390625,4.96999979019165
2007-06-07,66.93000030517578,82.29000091552734,27.79330062866211,660.0999755859375,,1490.719970703125,18053.380859375,4381.4501953125,5.098999977111816
2007-06-08,64.76000213623047,82.69000244140625,28.284523010253906,645.5,,1507.6700439453125,17779.08984375,4376.419921875,5.118000030517578
2007-06-11,65.97000122070312,82.70999908447266,28.526762008666992,654.2999877929688,,1509.1199951171875,17834.48046875,4415.5,5.13700008392334
2007-06-12,65.3499984741211,82.88999938964844,28.031063079833984,648.5,,1493.0,17760.91015625,4383.02001953125,5.248000144958496
2007-06-13,66.26000213623047,83.04000091552734,28.591815948486328,648.2000122070312,,1515.6700439453125,17732.76953125,4401.68017578125,5.199999809265137
2007-06-14,67.6500015258789,83.12999725341797,29.040416717529297,651.5999755859375,,1522.969970703125,17842.2890625,4485.0400390625,5.2170000076293945
2007-06-15,68.0,82.8499984741211,29.702112197875977,654.5,,1532.9100341796875,17971.490234375,4551.0,5.171000003814697
2007-06-18,69.08999633789062,82.70999908447266,29.729028701782227,655.7999877929688,,1531.050048828125,18149.51953125,4530.22021484375,5.142000198364258
2007-06-19,69.0999984741211,82.54000091552734,29.762680053710938,660.7000122070312,,1533.699951171875,18163.609375,4527.22021484375,5.085999965667725
2007-06-20,68.19000244140625,82.5199966430664,29.50920867919922,656.0999755859375,,1512.8399658203125,18211.6796875,4545.60986328125,5.123000144958496
2007-06-21,68.6500015258789,82.7300033569336,29.87706756591797,650.5999755859375,,1522.18994140625,18240.30078125,4488.66015625,5.163000106811523
2007-06-22,69.13999938964844,82.33999633789062,29.482297897338867,653.5,,1502.56005859375,18188.630859375,4479.35986328125,5.138000011444092
2007-06-25,69.18000030517578,82.31999969482422,29.257991790771484,651.2999877929688,,1497.739990234375,18087.48046875,4471.1298828125,5.078000068664551
2007-06-26,67.7699966430664,82.29000091552734,29.002283096313477,642.0999755859375,,1492.8900146484375,18066.109375,4433.0400390625,5.10099983215332
2007-06-27,68.97000122070312,82.31999969482422,29.415010452270508,641.7000122070312,,1506.3399658203125,17849.279296875,4412.1201171875,5.070000171661377
2007-06-28,69.56999969482422,82.33000183105469,29.42173957824707,647.5,,1505.7099609375,17932.26953125,4457.990234375,5.118000030517578
2007-06-29,70.68000030517578,81.91999816894531,29.524919509887695,648.0999755859375,,1503.3499755859375,18138.359375,4489.77001953125,5.0329999923706055
2007-07-02,71.08999633789062,81.38999938964844,30.12380027770996,656.5,,1519.4300537109375,18146.30078125,4470.259765625,4.998000144958496
2007-07-03,71.41000366210938,81.43000030517578,30.363807678222656,652.9000244140625,,1524.8699951171875,18149.900390625,4513.009765625,5.050000190734863
2007-07-04,,,,,,,18168.720703125,4524.240234375,
2007-07-05,71.80999755859375,81.54000091552734,30.49838638305664,648.4000244140625,,1525.4000244140625,18221.48046875,4491.8701171875,5.144000053405762
2007-07-06,72.80999755859375,81.45999908447266,31.0210018157959,652.7000122070312,,1530.43994140625,18140.939453125,4524.4501953125,5.195000171661377
2007-07-09,72.19000244140625,81.43000030517578,31.321584701538086,660.5,,1531.8499755859375,18261.98046875,4528.759765625,5.158999919891357
2007-07-10,72.80999755859375,80.86000061035156,30.704740524291992,662.5,,1510.1199951171875,18252.669921875,4474.14990234375,5.038000106811523
2007-07-11,72.55999755859375,80.7300033569336,30.958202362060547,660.2999877929688,,1518.760009765625,18049.509765625,4447.52001953125,5.079999923706055
2007-07-12,72.5,80.63999938964844,31.63783836364746,666.7000122070312,,1547.699951171875,17984.140625,4517.7001953125,5.116000175476074
2007-07-13,73.93000030517578,80.58000183105469,32.030372619628906,665.7999877929688,,1552.5,18238.94921875,4542.56982421875,5.10699987411499
2007-07-16,74.1500015258789,80.5199966430664,31.71634864807129,665.0,,1549.52001953125,,4557.56982421875,5.040999889373779
2007-07-17,74.0199966430664,80.54000091552734,31.691673278808594,664.7000122070312,,1549.3699951171875,18217.26953125,4538.31005859375,5.078000068664551
2007-07-18,75.05000305175781,80.41999816894531,31.303627014160156,672.5999755859375,,1546.1700439453125,18015.580078125,4472.22021484375,5.010000228881836
2007-07-19,75.91999816894531,80.41999816894531,31.615398406982422,677.2000122070312,,1553.0799560546875,18116.5703125,4522.64013671875,5.0279998779296875
2007-07-20,75.56999969482422,80.29000091552734,31.397825241088867,683.9000244140625,,1534.0999755859375,18157.9296875,4445.22998046875,4.955999851226807
2007-07-23,74.88999938964844,80.3499984741211,32.306251525878906,680.7999877929688,,1541.5699462890625,17963.640625,4482.75,4.964000225067139
2007-07-24,73.55999755859375,80.08000183105469,31.20045280456543,684.2000122070312,,1511.0400390625,18002.029296875,4412.06005859375,4.943999767303467
2007-07-25,75.87999725341797,80.6500015258789,31.379894256591797,673.2999877929688,,1518.0899658203125,17858.419921875,4360.89990234375,4.9039998054504395
2007-07-26,74.94999694824219,80.44999694824219,29.78061294555664,662.5,,1482.6600341796875,17702.08984375,4252.919921875,4.7769999504089355
2007-07-27,77.0199966430664,80.94999694824219,29.39481544494629,660.0,,1458.949951171875,17283.810546875,4244.580078125,4.788000106811523
2007-07-30,76.83000183105469,80.8499984741211,30.357080459594727,664.0999755859375,,1473.9100341796875,17289.30078125,4239.18017578125,4.803999900817871
2007-07-31,78.20999908447266,80.7699966430664,29.735761642456055,666.9000244140625,,1455.27001953125,17248.890625,4315.68994140625,4.770999908447266
2007-08-01,76.52999877929688,80.87000274658203,29.619112014770508,663.5999755859375,,1465.81005859375,16870.98046875,,4.758999824523926
2007-08-02,76.86000061035156,80.70999908447266,29.94660186767578,664.5999755859375,,1472.199951171875,16984.109375,4288.66015625,4.752999782562256
2007-08-03,75.4800033569336,80.18000030517578,28.654624938964844,672.5,,1433.06005859375,16979.859375,4229.18994140625,4.699999809265137
2007-08-06,72.05999755859375,80.25,29.166038513183594,671.5,,1467.6700439453125,16914.4609375,4202.77978515625,4.730999946594238
2007-08-07,72.41999816894531,80.4800033569336,29.383602142333984,670.5999755859375,,1476.7099609375,16921.76953125,4276.7998046875,4.743000030517578
2007-08-08,72.1500015258789,80.33999633789062,30.37053108215332,674.5,,1497.489990234375,17029.279296875,4364.22021484375,4.860000133514404
2007-08-09,71.58999633789062,80.73999786376953,29.114444732666016,661.4000244140625,,1453.0899658203125,17170.599609375,4275.18017578125,4.789999961853027
2007-08-10,71.47000122070312,80.68000030517578,28.609764099121094,670.2999877929688,,1453.6400146484375,16764.08984375,4161.2900390625,4.776000022888184
2007-08-13,71.62000274658203,81.05000305175781,28.89238166809082,669.7000122070312,,1452.9200439453125,16800.05078125,4255.7900390625,4.7779998779296875
2007-08-14,72.37999725341797,81.48999786376953,28.14546012878418,668.5999755859375,,1426.5400390625,16844.609375,4195.60009765625,4.73199987411499
2007-08-15,73.33000183105469,81.81999969482422,27.03965187072754,668.9000244140625,,1406.699951171875,16475.609375,4183.06005859375,4.705999851226807
2007-08-16,71.0,81.7300033569336,26.579818725585938,648.2999877929688,,1411.27001953125,16148.490234375,4062.330078125,4.599999904632568
2007-08-17,71.9800033569336,81.43000030517578,27.420961380004883,656.9000244140625,,1445.93994140625,15273.6796875,4157.2001953125,4.672999858856201
2007-08-20,71.12000274658203,81.4000015258789,27.47702980041504,656.7000122070312,,1445.550048828125,15732.48046875,4173.2900390625,4.633999824523926
2007-08-21,69.47000122070312,81.48999786376953,27.376096725463867,656.7000122070312,,1447.1199951171875,15901.33984375,4175.06982421875,4.590000152587891
2007-08-22,69.26000213623047,81.25,28.553678512573242,659.0999755859375,,1464.0699462890625,15900.6396484375,4226.52001953125,4.619999885559082
2007-08-23,69.83000183105469,81.13999938964844,28.699478149414062,658.9000244140625,,1462.5,16316.3203125,4225.89013671875,4.618000030517578
2007-08-24,71.08999633789062,80.66999816894531,29.383602142333984,668.0,,1479.3699951171875,16248.9697265625,4238.6298828125,4.632999897003174
2007-08-27,71.97000122070312,80.73999786376953,29.5181884765625,666.7999877929688,,1466.7900390625,16301.3896484375,4240.9501953125,4.5960001945495605
2007-08-28,71.7300033569336,80.76000213623047,28.318172454833984,664.4000244140625,,1432.3599853515625,16287.490234375,4170.68017578125,4.53000020980835
2007-08-29,73.51000213623047,80.69999694824219,29.43967056274414,666.2999877929688,,1463.760009765625,16012.830078125,4193.580078125,4.552999973297119
2007-08-30,73.36000061035156,80.79000091552734,29.28940200805664,665.0,,1457.6400146484375,16153.8203125,4246.1201171875,4.501999855041504
2007-08-31,74.04000091552734,80.79000091552734,30.045291900634766,673.0,,1473.989990234375,16569.08984375,4294.56005859375,4.5370001792907715
2007-09-03,,,,,,,16524.9296875,4295.990234375,
2007-09-04,75.08000183105469,80.87999725341797,30.55221176147461,682.5,,1489.4200439453125,16420.470703125,4324.35009765625,4.558000087738037
2007-09-05,75.7300033569336,80.62000274658203,30.090152740478516,681.7000122070312,,1472.2900390625,16158.4501953125,4235.41015625,4.4730000495910645
2007-09-06,76.30000305175781,80.47000122070312,30.325672149658203,695.5999755859375,,1478.550048828125,16257.0,4256.1201171875,4.5
2007-09-07,76.69999694824219,79.95999908447266,29.64154624938965,700.7999877929688,,1453.550048828125,16122.16015625,4162.419921875,4.368000030517578
2007-09-10,77.48999786376953,79.81999969482422,29.66398811340332,703.2999877929688,,1451.699951171875,15764.9697265625,4136.4501953125,4.323999881744385
2007-09-11,78.2300033569336,79.69999694824219,30.262866973876953,712.2000122070312,,1471.489990234375,15877.669921875,4197.35009765625,4.363999843597412
2007-09-12,79.91000366210938,79.36000061035156,30.37053108215332,711.9000244140625,,1471.56005859375,15797.599609375,4210.68994140625,4.4079999923706055
2007-09-13,80.08999633789062,79.51000213623047,30.70699119567871,709.5,,1483.949951171875,15821.1904296875,4249.009765625,4.48199987411499
2007-09-14,79.0999984741211,79.62000274658203,30.767545700073242,709.5999755859375,,1484.25,16127.419921875,4221.33984375,4.461999893188477
2007-09-17,80.56999969482422,79.72000122070312,30.57240104675293,715.7999877929688,,1476.6500244140625,,4184.60986328125,4.46999979019165
2007-09-18,81.51000213623047,79.20999908447266,32.05279541015625,715.7999877929688,,1519.780029296875,15801.7998046875,4264.419921875,4.480000019073486
2007-09-19,81.93000030517578,79.30000305175781,32.1986083984375,722.0,,1529.030029296875,16381.5400390625,4389.330078125,4.52400016784668
2007-09-20,83.31999969482422,78.58000183105469,32.097660064697266,732.4000244140625,,1518.75,16413.7890625,4366.16015625,4.671999931335449
2007-09-21,81.62000274658203,78.5999984741211,32.52384948730469,731.4000244140625,,1525.75,16312.6103515625,4370.35009765625,4.631999969482422
2007-09-24,80.94999694824219,78.52999877929688,32.92757797241211,732.0999755859375,,1517.72998046875,,4360.6298828125,4.624000072479248
2007-09-25,79.52999877929688,78.30999755859375,32.80421447753906,731.5999755859375,,1517.2099609375,16401.73046875,4328.89013671875,4.613999843597412
2007-09-26,80.30000305175781,78.48999786376953,33.241607666015625,728.2999877929688,,1525.4200439453125,16435.740234375,4364.39990234375,4.619999885559082
2007-09-27,82.87999725341797,78.33999633789062,33.735076904296875,732.7000122070312,,1531.3800048828125,16832.220703125,4388.97998046875,4.572999954223633
2007-09-28,81.66000366210938,77.72000122070312,33.52198028564453,742.7999877929688,,1526.75,16785.689453125,4381.7099609375,4.578999996185303
2007-10-01,80.23999786376953,77.9000015258789,34.576210021972656,747.2000122070312,,1547.0400390625,16845.9609375,4409.64990234375,4.557000160217285
2007-10-02,80.05000305175781,78.30000305175781,34.81172180175781,729.7999877929688,,1546.6300048828125,17046.779296875,4427.009765625,4.5289998054504395
2007-10-03,79.94000244140625,78.56999969482422,33.75748825073242,729.2999877929688,,1539.5899658203125,17199.890625,4421.580078125,4.543000221252441
2007-10-04,81.44000244140625,78.4800033569336,34.093963623046875,737.7999877929688,,1542.8399658203125,17092.490234375,4420.39013671875,4.5229997634887695
2007-10-05,81.22000122070312,78.30999755859375,35.23115921020508,741.2999877929688,,1557.5899658203125,17065.0390625,4455.31005859375,4.639999866485596
2007-10-08,79.0199966430664,78.66999816894531,34.85658645629883,732.7999877929688,,1552.5799560546875,,4435.8701171875,4.638000011444092
2007-10-09,80.26000213623047,78.52999877929688,35.39939880371094,737.4000244140625,,1565.1500244140625,17159.900390625,4447.580078125,4.651000022888184
2007-10-10,81.30000305175781,78.37999725341797,35.446495056152344,740.4000244140625,,1562.469970703125,17177.890625,4442.60986328125,4.646999835968018
2007-10-11,83.08000183105469,78.08000183105469,35.13471603393555,751.2999877929688,,1554.4100341796875,17458.98046875,4473.56982421875,4.658999919891357
2007-10-12,83.69000244140625,78.22000122070312,35.776222229003906,748.7000122070312,,1561.800048828125,17331.169921875,4476.02001953125,4.686999797821045
2007-10-15,86.12999725341797,78.08999633789062,35.33883285522461,757.0999755859375,,1548.7099609375,17358.150390625,4434.97998046875,4.672999858856201
2007-10-16,87.61000061035156,78.25,34.68385696411133,757.0,,1538.530029296875,17137.919921875,4420.91015625,4.65500020980835
2007-10-17,87.4000015258789,78.12000274658203,35.48462677001953,757.5,,1541.239990234375,16955.310546875,4441.7998046875,4.546000003814697
2007-10-18,89.47000122070312,77.58999633789062,35.664058685302734,764.0999755859375,,1540.0799560546875,17106.08984375,4420.3798828125,4.502999782562256
2007-10-19,88.5999984741211,77.41000366210938,34.13880920410156,764.0,,1500.6300048828125,16814.369140625,4411.259765625,4.401000022888184
2007-10-22,87.55999755859375,78.05999755859375,34.38554382324219,755.7999877929688,,1506.3299560546875,16438.470703125,4356.240234375,4.39300012588501
